Métrica,Valor
Timestamp,1758505061
Epsilon Start,0.1
Epsilon Min,0.01
Epsilon Decay,0.9999
Pasos Totales,1113
Tiempo (s),0.0030465126037597656
Pasos/Segundo,1113.0
Recompensa Total,283.8789449999999
Recompensa Promedio,0.25505745283018855
Pokemon Obtenidos,1
Suma de Niveles,5
Posiciones Exploradas,534
Eficiencia Exploración,0.4797843665768194
