Métrica,Valor
Pasos Totales,600
Tiempo (s),503.0570077896118
Recompensa Total,2.8000000000000003
Eficiencia (Rew/Paso),0.004666666666666667
Velocidad (Pasos/s),1.1927077661363812
Estado de Ejecución,Exitoso
