Métrica,Valor
Timestamp,1758505060
Epsilon Start,0.3
Epsilon Min,0.01
Epsilon Decay,0.9998
Pasos Totales,166
Tiempo (s),0.001516580581665039
Pasos/Segundo,166.0
Recompensa Total,81.88597200000001
Recompensa Promedio,0.4932889879518073
Pokemon Obtenidos,1
Suma de Niveles,12
Posiciones Exploradas,71
Eficiencia Exploración,0.42771084337349397
