Métrica,Valor
Pasos Totales,600
Tiempo (s),632.6606569290161
Recompensa Total,6.6000000000000005
Eficiencia (Rew/Paso),0.011000000000000001
Velocidad (Pasos/s),0.9483757104676724
Estado de Ejecución,Exitoso
