Métrica,Valor
Pasos Totales,600
Tiempo (s),634.2553281784058
Recompensa Total,3.1
Eficiencia (Rew/Paso),0.005166666666666667
Velocidad (Pasos/s),0.945991264627153
Estado de Ejecución,Exitoso
