Métrica,Valor
Pasos Totales,600
Tiempo (s),633.1585893630981
Recompensa Total,7.300000000000001
Eficiencia (Rew/Paso),0.012166666666666668
Velocidad (Pasos/s),0.94762988306539
Estado de Ejecución,Exitoso
