Métrica,Valor
Pasos Totales,600
Tiempo (s),631.9101848602295
Recompensa Total,2.2
Eficiencia (Rew/Paso),0.003666666666666667
Velocidad (Pasos/s),0.9495020247738409
Estado de Ejecución,Exitoso
