Métrica,Valor
Pasos Totales,600
Tiempo (s),634.2829370498657
Recompensa Total,3.4000000000000004
Eficiencia (Rew/Paso),0.005666666666666667
Velocidad (Pasos/s),0.9459500878120414
Estado de Ejecución,Exitoso
