Métrica,Valor
Pasos Totales,600
Tiempo (s),611.9159574508667
Recompensa Total,3.7
Eficiencia (Rew/Paso),0.006166666666666667
Velocidad (Pasos/s),0.9805268071443888
Estado de Ejecución,Exitoso
