Métrica,Valor
Pasos Totales,40
Tiempo (s),1.0059270858764648
Recompensa Total,1.2000000000000002
Eficiencia (Rew/Paso),0.030000000000000006
Velocidad (Pasos/s),39.76431349907233
Estado de Ejecución,Exitoso
