Métrica,Valor
Pasos Totales,600
Tiempo (s),628.4994878768921
Recompensa Total,17.9
Eficiencia (Rew/Paso),0.02983333333333333
Velocidad (Pasos/s),0.9546547158325219
Estado de Ejecución,Exitoso
