Métrica,Valor
Pasos Totales,20
Tiempo (s),26.508413314819336
Recompensa Total,0.6000000000000001
Eficiencia (Rew/Paso),0.030000000000000006
Velocidad (Pasos/s),0.7544774469326365
Estado de Ejecución,Exitoso
