Métrica,Valor
Pasos Totales,20
Tiempo (s),33.1210412979126
Recompensa Total,0.7000000000000001
Eficiencia (Rew/Paso),0.035
Velocidad (Pasos/s),0.6038457492959459
Estado de Ejecución,Exitoso
