Métrica,Valor
Pasos Totales,500
Tiempo (s),533.1564359664917
Recompensa Total,0.6000000000000001
Eficiencia (Rew/Paso),0.0012000000000000001
Velocidad (Pasos/s),0.9378110555743614
Estado de Ejecución,Exitoso
