Métrica,Valor
Pasos Totales,25
Tiempo (s),20.05429744720459
Recompensa Total,0.6000000000000001
Eficiencia (Rew/Paso),0.024000000000000004
Velocidad (Pasos/s),1.246615597769784
Estado de Ejecución,Exitoso
