Métrica,Valor
Pasos Totales,20
Tiempo (s),1.4434261322021484
Recompensa Total,1.1
Eficiencia (Rew/Paso),0.05500000000000001
Velocidad (Pasos/s),13.855922068895346
Estado de Ejecución,Exitoso
