Métrica,Valor
Pasos Totales,1
Tiempo (s),18.234352111816406
Recompensa Total,0.1
Eficiencia (Rew/Paso),0.1
Velocidad (Pasos/s),0.0548415427029058
Estado de Ejecución,Exitoso
