Métrica,Valor
Pasos Totales,20
Tiempo (s),1.0355544090270996
Recompensa Total,0.30000000000000004
Eficiencia (Rew/Paso),0.015000000000000003
Velocidad (Pasos/s),19.31332610402378
Estado de Ejecución,Exitoso
