Métrica,Valor
Pasos Totales,600
Tiempo (s),474.5793032646179
Recompensa Total,4.1000000000000005
Eficiencia (Rew/Paso),0.0068333333333333345
Velocidad (Pasos/s),1.2642776367882387
Estado de Ejecución,Exitoso
