Métrica,Valor
Pasos Totales,20
Tiempo (s),1.2137775421142578
Recompensa Total,0.6000000000000001
Eficiencia (Rew/Paso),0.030000000000000006
Velocidad (Pasos/s),16.477483975492206
Estado de Ejecución,Exitoso
